Ticket_ID,Created_Date,Resolved_Date,Support_Team,Support_Engineer,Application_Module,Issue_Category,Priority,Ticket_Status,Resolution_Days,SLA_Target_Days,SLA_Status,CSAT_Score
TKT02928,2024-02-23,2024-02-26,Integration Support,Manish,Login,Access Issue,low,resolved,3,5,Met,3
TKT02929,2024-06-03,NULL,Application Support,Amit,Reporting,Bug,high,in progress,NULL,2,NULL,NULL
TKT02930,2024-08-23,2024-08-23,Integration Support,Arjun,User Management,Access Issue,critical,pending client,0,1,Met,NULL
TKT02931,2024-10-29,2024-10-31,Integration Support,Pooja,User Management,Bug,medium,resolved,2,3,Met,5
TKT02932,2024-08-18,2024-08-21,Database Support,Sandeep,API Integration,Access Issue,low,resolved,3,5,Met,4
TKT02933,2024-09-19,2024-09-25,Database Support,Neha,User Management,Access Issue,low,pending client,6,5,Breached,NULL
TKT02934,2024-07-01,2024-07-01,Infrastructure Support,Harish,Reporting,Data Issue,high,resolved,0,2,Met,5
TKT02935,2024-03-27,2024-03-27,Infrastructure Support,Kiran,Login,Bug,critical,in progress,0,1,Met,NULL
TKT02936,2024-05-02,2024-05-02,Infrastructure Support,Harish,Reporting,Access Issue,high,closed,0,2,Met,5
TKT02937,2024-09-10,2024-09-10,Database Support,Vikram,API Integration,Performance Issue,critical,resolved,0,1,Met,4
TKT02938,2024-05-04,2024-05-04,Database Support,Neha,Orders,Bug,critical,closed,0,1,Met,4
TKT02939,2024-03-08,NULL,Infrastructure Support,Harish,User Management,Bug,low,open,NULL,5,NULL,NULL
TKT02940,2024-11-15,2024-11-15,Integration Support,Divya,User Management,Bug,high,resolved,0,2,Met,NULL
TKT02941,2024-12-18,2024-12-24,Application Support,Sneha,Orders,Data Issue,low,closed,6,5,Breached,NULL
TKT02942,2024-06-27,2024-06-30,Integration Support,Tarun,Payments,Access Issue,critical,pending client,3,1,Breached,NULL
TKT02943,2024-05-29,2024-06-03,Database Support,Neha,User Management,Configuration Issue,low,closed,5,5,Met,5
TKT02944,2024-02-22,2024-02-25,Integration Support,Arjun,Login,Bug,medium,closed,3,3,Met,5
TKT02945,2024-03-23,NULL,Database Support,Sandeep,API Integration,Data Issue,medium,pending client,NULL,3,NULL,NULL
TKT02946,2024-01-16,2024-01-16,Application Support,Sneha,"Orders ",Access Issue,high,open,0,2,Met,NULL
TKT02947,2024-09-17,NULL,Integration Support,Tarun,Orders,Performance Issue,critical,open,NULL,1,NULL,NULL
TKT02948,2024-03-19,2024-03-23,Application Support,Rahul,Payments,Configuration Issue,low,resolved,4,5,Met,3
TKT02949,2024-04-15,NULL,Integration Support,Divya,Login,Access Issue,low,pending client,NULL,5,NULL,NULL
TKT02950,2024-04-08,NULL,Infrastructure Support,Harish,User Management,Data Issue,medium,pending client,NULL,3,NULL,NULL
TKT02951,2024-03-21,NULL,Application Support,Karthik,Login,Configuration Issue,low,in progress,NULL,5,NULL,NULL
TKT02952,2024-08-10,2024-08-17,Integration Support,Pooja,User Management,Access Issue,low,pending client,7,5,Breached,NULL
TKT02953,2024-01-12,NULL,Application Support,Sneha,Reporting,Configuration Issue,medium,pending client,NULL,3,NULL,NULL
TKT02954,2024-02-02,2024-02-05,Infrastructure Support,Meena,Login,Bug,critical,closed,3,1,Breached,1
TKT02955,2024-02-01,2024-02-01,Application Support,Priya,"Reporting ",Performance Issue,critical,resolved,0,1,Met,3
TKT02956,2024-03-14,NULL,Integration Support,Tarun,Orders,Bug,critical,open,NULL,1,NULL,NULL
TKT02957,2024-12-16,NULL,Infrastructure Support,Harish,Login,Access Issue,medium,in progress,NULL,3,NULL,NULL
TKT02958,2024-08-14,NULL,Integration Support,Manish,Reporting,Access Issue,high,pending client,NULL,2,NULL,NULL
TKT02959,2024-09-08,NULL,Database Support,Rohit,Payments,Bug,medium,pending client,NULL,3,NULL,NULL
TKT02960,2024-10-06,2024-10-12,Infrastructure Support,Harish,Orders,Access Issue,low,closed,6,5,Breached,3
TKT02961,2024-09-17,NULL,Database Support,Vikram,Orders,Bug,high,pending client,NULL,2,NULL,NULL
TKT02962,2024-10-07,NULL,Infrastructure Support,Naveen,API Integration,Data Issue,critical,open,NULL,1,NULL,NULL
TKT02963,2024-12-27,NULL,Database Support,Sandeep,Reporting,Bug,low,pending client,NULL,5,NULL,NULL
TKT02964,2024-08-08,2024-08-10,Integration Support,Divya,Payments,Access Issue,medium,resolved,2,3,Met,3
TKT02965,2024-10-03,NULL,Integration Support,Divya,User Management,Data Issue,low,in progress,NULL,5,NULL,NULL
TKT02966,2024-03-05,2024-03-09,Integration Support,Pooja,Login,Configuration Issue,high,closed,4,2,Breached,NULL
TKT02967,2024-03-12,2024-03-12,Integration Support,Tarun,API Integration,Bug,high,closed,0,2,Met,5
TKT02968,2024-06-26,NULL,Database Support,Sandeep,Payments,Configuration Issue,critical,pending client,NULL,1,NULL,NULL
TKT02969,2024-08-25,2024-09-01,Database Support,Sandeep,API Integration,Data Issue,low,closed,7,5,Breached,NULL
TKT02970,2024-02-17,2024-02-26,Infrastructure Support,Kiran,User Management,Data Issue,low,in progress,9,5,Breached,NULL
TKT02971,2024-06-24,2024-06-25,Infrastructure Support,Naveen,User Management,Data Issue,medium,pending client,1,3,Met,NULL
TKT02972,2024-04-20,2024-04-21,Application Support,Sneha,Orders,Performance Issue,medium,in progress,1,3,Met,NULL
TKT02973,2024-09-29,NULL,Integration Support,Manish,"Login ",Data Issue,high,in progress,NULL,2,NULL,NULL
TKT02974,2024-05-12,2024-05-12,Infrastructure Support,Naveen,User Management,Access Issue,critical,closed,0,1,Met,4
TKT02975,2024-07-18,2024-07-23,Database Support,Anjali,API Integration,Bug,low,resolved,5,5,Met,4
TKT02976,2024-12-01,NULL,Infrastructure Support,Naveen,Login,Configuration Issue,high,pending client,NULL,2,NULL,NULL
TKT02977,2024-07-15,NULL,Infrastructure Support,Naveen,API Integration,Configuration Issue,critical,open,NULL,1,NULL,NULL
TKT02978,2024-09-25,2024-09-25,Application Support,Priya,Reporting,Data Issue,critical,resolved,0,1,Met,NULL
TKT02979,2024-12-13,2024-12-16,Application Support,Priya,User Management,Bug,low,resolved,3,5,Met,3
TKT02980,2024-06-09,2024-06-09,Database Support,Rohit,Orders,Performance Issue,medium,closed,0,3,Met,NULL
TKT02981,2024-07-16,NULL,Infrastructure Support,Naveen,Reporting,Performance Issue,critical,pending client,NULL,1,NULL,NULL
TKT02982,2024-08-19,2024-08-23,Application Support,Amit,Orders,Performance Issue,medium,resolved,4,3,Breached,NULL
TKT02983,2024-02-23,NULL,Infrastructure Support,Lakshmi,Orders,Configuration Issue,critical,open,NULL,1,NULL,NULL
TKT02984,2024-08-11,NULL,Application Support,Rahul,API Integration,Configuration Issue,high,open,NULL,2,NULL,NULL
TKT02985,2024-08-18,2024-08-21,Application Support,Priya,Payments,Access Issue,critical,closed,3,1,Breached,2
TKT02986,2024-12-12,2024-12-15,Database Support,Rohit,Reporting,Configuration Issue,medium,pending client,3,3,Met,NULL
TKT02987,2024-04-03,NULL,Database Support,Neha,Reporting,Access Issue,critical,in progress,NULL,1,NULL,NULL
TKT02988,2024-04-22,NULL,Infrastructure Support,Lakshmi,User Management,Access Issue,low,open,NULL,5,NULL,NULL
TKT02989,2024-07-14,NULL,Application Support,Amit,Login,Configuration Issue,medium,pending client,NULL,3,NULL,NULL
TKT02990,2024-05-23,2024-05-27,Infrastructure Support,Kiran,Reporting,Performance Issue,low,resolved,4,5,Met,3
TKT02991,2024-01-26,NULL,Infrastructure Support,Lakshmi,Orders,Bug,low,open,NULL,5,NULL,NULL
TKT02992,2024-07-28,2024-07-28,Integration Support,Arjun,Orders,Data Issue,critical,closed,0,1,Met,5
TKT02993,2024-04-14,2024-04-15,Infrastructure Support,Lakshmi,Login,Bug,high,in progress,1,2,Met,NULL
TKT02994,2024-10-20,NULL,Application Support,Amit,Orders,Data Issue,low,pending client,NULL,5,NULL,NULL
TKT02995,2024-01-11,2024-01-13,Application Support,Karthik,Reporting,Performance Issue,high,closed,2,2,Met,4
TKT02996,2024-10-21,NULL,Infrastructure Support,Kiran,User Management,Configuration Issue,low,open,NULL,5,NULL,NULL
TKT02997,2024-06-04,2024-06-05,Infrastructure Support,Harish,Payments,Data Issue,high,resolved,1,2,Met,NULL
TKT02998,2024-08-04,2024-08-04,Infrastructure Support,Lakshmi,Login,Access Issue,critical,pending client,0,1,Met,NULL
TKT02999,2024-04-10,NULL,Application Support,Karthik,Login,Performance Issue,low,pending client,NULL,5,NULL,NULL
TKT03000,2024-04-30,NULL,Infrastructure Support,Harish,Login,Access Issue,low,pending client,NULL,5,NULL,NULL
TKT03001,2024-07-29,2024-08-04,Integration Support,Divya,Reporting,Bug,medium,closed,6,3,Breached,2
TKT03002,2024-11-22,2024-11-27,Integration Support,Tarun,User Management,Bug,low,closed,5,5,Met,4
TKT03003,2024-09-22,NULL,Integration Support,Pooja,Payments,Data Issue,critical,in progress,NULL,1,NULL,NULL
TKT03004,2024-05-06,2024-05-06,Application Support,Priya,Payments,Configuration Issue,high,closed,0,2,Met,3
TKT03005,2024-12-19,NULL,Application Support,Amit,API Integration,Configuration Issue,high,pending client,NULL,2,NULL,NULL
TKT03006,2024-01-16,NULL,Integration Support,Manish,API Integration,Access Issue,high,pending client,NULL,2,NULL,NULL
TKT03007,2024-01-12,2024-01-16,Infrastructure Support,Harish,Orders,Data Issue,low,in progress,4,5,Met,NULL
TKT03008,2024-02-20,2024-02-24,Integration Support,Divya,Reporting,Access Issue,low,closed,4,5,Met,4
TKT03009,2024-02-17,2024-02-17,Integration Support,Manish,"API Integration ",Bug,critical,closed,0,1,Met,3
TKT03010,2024-11-25,2024-12-01,Infrastructure Support,Kiran,Payments,Performance Issue,low,resolved,6,5,Breached,2
TKT03011,2024-03-24,2024-03-27,Application Support,Amit,User Management,Access Issue,critical,open,3,1,Breached,NULL
TKT03012,2024-11-23,NULL,Database Support,Sandeep,Login,Bug,low,pending client,NULL,5,NULL,NULL
TKT03013,2024-02-05,NULL,Application Support,Priya,API Integration,Performance Issue,critical,pending client,NULL,1,NULL,NULL
TKT03014,2024-12-17,2024-12-18,Integration Support,Divya,Reporting,Performance Issue,critical,closed,1,1,Met,3
TKT03015,2024-12-20,2024-12-20,Infrastructure Support,Kiran,Login,Bug,critical,closed,0,1,Met,5
TKT03016,2024-08-25,NULL,Infrastructure Support,Meena,Login,Data Issue,critical,pending client,NULL,1,NULL,NULL
TKT03017,2024-03-05,NULL,Integration Support,Tarun,Reporting,Data Issue,low,pending client,NULL,5,NULL,NULL
TKT03018,2024-09-27,2024-10-02,Infrastructure Support,Meena,Login,Bug,low,in progress,5,5,Met,NULL
TKT03019,2024-11-09,NULL,Infrastructure Support,Harish,Orders,Performance Issue,critical,pending client,NULL,1,NULL,NULL
TKT03020,2024-11-09,2024-11-11,Integration Support,Arjun,User Management,Performance Issue,critical,pending client,2,1,Breached,NULL
TKT03021,2024-08-04,2024-08-07,Integration Support,Arjun,User Management,Access Issue,high,pending client,3,2,Breached,NULL
TKT03022,2024-12-09,2024-12-13,Integration Support,Divya,"Reporting ",Access Issue,high,resolved,4,2,Breached,1
TKT03023,2024-12-24,2024-12-26,Application Support,Karthik,API Integration,Bug,critical,pending client,2,1,Breached,NULL
TKT03024,2024-05-11,NULL,Integration Support,Pooja,Reporting,Configuration Issue,high,pending client,NULL,2,NULL,NULL
TKT03025,2024-09-21,2024-09-23,Database Support,Vikram,"User Management ",Data Issue,high,open,2,2,Met,NULL
TKT03026,2024-03-27,2024-03-27,Integration Support,Divya,API Integration,Data Issue,medium,closed,0,3,Met,3
TKT03027,2024-05-09,2024-05-16,Integration Support,Manish,Login,Data Issue,low,closed,7,5,Breached,1
TKT03028,2024-11-02,2024-11-02,Integration Support,Divya,Login,Data Issue,high,resolved,0,2,Met,5
TKT03029,2024-08-11,NULL,Application Support,Amit,Orders,Configuration Issue,critical,pending client,NULL,1,NULL,NULL
TKT03030,2024-10-07,2024-10-12,Infrastructure Support,Kiran,Reporting,Access Issue,high,closed,5,2,Breached,2
TKT03031,2024-03-21,2024-03-21,Application Support,Karthik,Reporting,Data Issue,critical,closed,0,1,Met,NULL
TKT03032,2024-11-12,NULL,Application Support,Amit,API Integration,Configuration Issue,high,open,NULL,2,NULL,NULL
TKT03033,2024-05-06,2024-05-10,Application Support,Karthik,Reporting,Bug,low,resolved,4,5,Met,5
TKT03034,2024-05-30,2024-05-30,Integration Support,Tarun,User Management,Configuration Issue,high,open,0,2,Met,NULL
TKT03035,2024-02-10,2024-02-13,Integration Support,Pooja,Orders,Configuration Issue,medium,closed,3,3,Met,NULL
TKT03036,2024-01-23,NULL,Integration Support,Arjun,Orders,Bug,low,open,NULL,5,NULL,NULL
TKT03037,2024-07-04,NULL,Infrastructure Support,Lakshmi,API Integration,Performance Issue,critical,in progress,NULL,1,NULL,NULL
TKT03038,2024-07-23,NULL,Integration Support,Pooja,Reporting,Bug,low,open,NULL,5,NULL,NULL
TKT03039,2024-03-03,2024-03-06,Application Support,Karthik,User Management,Configuration Issue,high,pending client,3,2,Breached,NULL
TKT03040,2024-10-23,2024-10-24,Application Support,Rahul,Login,Data Issue,high,closed,1,2,Met,4
TKT03041,2024-05-08,2024-05-10,Infrastructure Support,Kiran,User Management,Performance Issue,critical,resolved,2,1,Breached,3
TKT03042,2024-05-05,2024-05-09,Infrastructure Support,Lakshmi,Payments,Data Issue,high,closed,4,2,Breached,1
TKT03043,2024-11-06,2024-11-06,Application Support,Rahul,"Reporting ",Bug,critical,closed,0,1,Met,4
TKT03044,2024-06-19,2024-06-23,Database Support,Vikram,"Login ",Configuration Issue,low,resolved,4,5,Met,3
TKT03045,2024-03-17,2024-03-19,Integration Support,Arjun,Login,Bug,high,resolved,2,2,Met,4
TKT03046,2024-02-15,2024-02-15,Application Support,Amit,Payments,Data Issue,critical,resolved,0,1,Met,NULL
TKT03047,2024-12-29,NULL,Integration Support,Arjun,Reporting,Bug,high,in progress,NULL,2,NULL,NULL
TKT03048,2024-01-09,2024-01-10,Integration Support,Pooja,User Management,Bug,critical,closed,1,1,Met,3
TKT03049,2024-12-15,2024-12-18,Application Support,Rahul,Payments,Access Issue,low,resolved,3,5,Met,4
TKT03050,2024-09-25,2024-09-28,Database Support,Sandeep,Payments,Data Issue,high,resolved,3,2,Breached,1
TKT03051,2024-10-04,2024-10-08,Database Support,Vikram,User Management,Configuration Issue,low,resolved,4,5,Met,5
TKT03052,2024-11-29,2024-11-30,Database Support,Rohit,Reporting,Access Issue,high,resolved,1,2,Met,NULL
TKT03053,2024-10-25,2024-10-29,Database Support,Anjali,Payments,Data Issue,low,resolved,4,5,Met,4
TKT03054,2024-10-27,NULL,Integration Support,Tarun,Reporting,Access Issue,critical,open,NULL,1,NULL,NULL
TKT03055,2024-11-04,2024-11-04,Database Support,Anjali,Orders,Bug,critical,resolved,0,1,Met,3
TKT03056,2024-03-12,2024-03-13,Infrastructure Support,Harish,User Management,Configuration Issue,high,resolved,1,2,Met,3
TKT03057,2024-01-05,2024-01-07,Infrastructure Support,Meena,User Management,Configuration Issue,critical,closed,2,1,Breached,NULL
TKT03058,2024-09-19,2024-09-21,Infrastructure Support,Kiran,User Management,Data Issue,medium,in progress,2,3,Met,NULL
TKT03059,2024-07-10,2024-07-11,Integration Support,Divya,Payments,Performance Issue,critical,pending client,1,1,Met,NULL
TKT03060,2024-04-16,2024-04-17,Database Support,Vikram,User Management,Performance Issue,high,open,1,2,Met,NULL
TKT03061,2024-05-03,2024-05-05,Database Support,Rohit,API Integration,Data Issue,medium,resolved,2,3,Met,4
TKT03062,2024-11-05,2024-11-08,Integration Support,Arjun,User Management,Configuration Issue,low,resolved,3,5,Met,5
TKT03063,2024-03-01,NULL,Integration Support,Divya,Orders,Data Issue,low,in progress,NULL,5,NULL,NULL
TKT03064,2024-07-15,NULL,Infrastructure Support,Meena,Login,Access Issue,low,in progress,NULL,5,NULL,NULL
TKT03065,2024-06-06,2024-06-07,Infrastructure Support,Naveen,API Integration,Configuration Issue,critical,resolved,1,1,Met,NULL
TKT03066,2024-10-28,2024-10-30,Infrastructure Support,Naveen,Login,Access Issue,low,closed,2,5,Met,4
TKT03067,2024-01-23,2024-01-28,Infrastructure Support,Harish,Reporting,Bug,low,closed,5,5,Met,4
TKT03068,2024-02-20,2024-02-25,Infrastructure Support,Kiran,Login,Performance Issue,low,pending client,5,5,Met,NULL
TKT03069,2024-12-09,NULL,Infrastructure Support,Harish,"Orders ",Performance Issue,low,open,NULL,5,NULL,NULL
TKT03070,2024-08-04,2024-08-06,Integration Support,Arjun,User Management,Data Issue,low,pending client,2,5,Met,NULL
TKT03071,2024-09-20,2024-09-24,Integration Support,Pooja,Payments,Access Issue,low,resolved,4,5,Met,4
TKT03072,2024-01-03,2024-01-08,Database Support,Rohit,User Management,Configuration Issue,low,open,5,5,Met,NULL
TKT03073,2024-08-18,2024-08-22,Database Support,Vikram,User Management,Bug,low,closed,4,5,Met,5
TKT03074,2024-03-29,NULL,Application Support,Karthik,Orders,Configuration Issue,critical,pending client,NULL,1,NULL,NULL
TKT03075,2024-04-17,2024-04-19,Database Support,Rohit,API Integration,Performance Issue,critical,resolved,2,1,Breached,3
TKT03076,2024-07-20,2024-07-20,Application Support,Karthik,Reporting,Performance Issue,critical,closed,0,1,Met,4
TKT03077,2024-11-17,2024-11-18,Application Support,Priya,API Integration,Access Issue,high,closed,1,2,Met,4
TKT03078,2024-07-11,2024-07-13,Application Support,Priya,Reporting,Data Issue,critical,closed,2,1,Breached,NULL
TKT03079,2024-08-12,2024-08-13,Infrastructure Support,Harish,User Management,Data Issue,high,resolved,1,2,Met,5
TKT03080,2024-08-11,2024-08-11,Integration Support,Arjun,"Reporting ",Performance Issue,high,pending client,0,2,Met,NULL
TKT03081,2024-11-20,2024-11-22,Application Support,Amit,API Integration,Bug,critical,closed,2,1,Breached,3
TKT03082,2024-11-23,NULL,Integration Support,Manish,API Integration,Configuration Issue,high,open,NULL,2,NULL,NULL
TKT03083,2024-05-13,2024-05-15,Application Support,Priya,Orders,Bug,critical,resolved,2,1,Breached,2
TKT03084,2024-01-07,NULL,Application Support,Karthik,Orders,Bug,low,open,NULL,5,NULL,NULL
TKT03085,2024-06-03,2024-06-04,Database Support,Rohit,User Management,Data Issue,critical,closed,1,1,Met,3
TKT03086,2024-01-01,2024-01-08,Database Support,Neha,User Management,Performance Issue,low,closed,7,5,Breached,1
TKT03087,2024-02-10,2024-02-11,Database Support,Sandeep,Reporting,Bug,critical,resolved,1,1,Met,NULL
TKT03088,2024-03-12,2024-03-14,Infrastructure Support,Naveen,API Integration,Performance Issue,high,closed,2,2,Met,5
TKT03089,2024-12-03,2024-12-08,Infrastructure Support,Lakshmi,Login,Configuration Issue,low,in progress,5,5,Met,NULL
TKT03090,2024-07-27,NULL,Application Support,Priya,Login,Access Issue,high,in progress,NULL,2,NULL,NULL
TKT03091,2024-11-06,NULL,Infrastructure Support,Lakshmi,API Integration,Configuration Issue,critical,open,NULL,1,NULL,NULL
TKT03092,2024-10-08,NULL,Infrastructure Support,Kiran,Payments,Configuration Issue,high,in progress,NULL,2,NULL,NULL
TKT03093,2024-01-25,2024-01-26,Database Support,Rohit,Reporting,Configuration Issue,high,open,1,2,Met,NULL
TKT03094,2024-04-14,2024-04-20,Infrastructure Support,Lakshmi,Login,Bug,medium,resolved,6,3,Breached,3
TKT03095,2024-07-21,2024-07-24,Infrastructure Support,Harish,Payments,Performance Issue,low,closed,3,5,Met,5
TKT03096,2024-12-16,NULL,Application Support,Sneha,User Management,Bug,medium,open,NULL,3,NULL,NULL
TKT03097,2024-04-14,2024-04-14,Database Support,Vikram,Orders,Data Issue,high,open,0,2,Met,NULL
TKT03098,2024-02-11,2024-02-13,Database Support,Sandeep,Login,Performance Issue,high,closed,2,2,Met,4
TKT03099,2024-05-24,2024-05-27,Infrastructure Support,Lakshmi,User Management,Bug,critical,resolved,3,1,Breached,NULL
TKT03100,2024-02-02,NULL,Application Support,Sneha,Login,Bug,medium,in progress,NULL,3,NULL,NULL
TKT03101,2024-01-07,NULL,Application Support,Rahul,Orders,Data Issue,high,in progress,NULL,2,NULL,NULL
TKT03102,2024-07-14,2024-07-14,Database Support,Neha,Orders,Access Issue,critical,resolved,0,1,Met,5
TKT03103,2024-11-03,2024-11-06,Application Support,Karthik,Payments,Performance Issue,low,in progress,3,5,Met,NULL
TKT03104,2024-04-16,2024-04-18,Integration Support,Divya,Orders,Configuration Issue,high,resolved,2,2,Met,3
TKT03105,2024-12-24,2024-12-24,Integration Support,Arjun,Reporting,Performance Issue,high,closed,0,2,Met,3
TKT03106,2024-10-22,2024-10-25,Integration Support,Tarun,Login,Data Issue,high,closed,3,2,Breached,1
TKT03107,2024-05-07,NULL,Application Support,Rahul,User Management,Bug,high,pending client,NULL,2,NULL,NULL
TKT03108,2024-03-09,2024-03-09,Database Support,Rohit,Reporting,Data Issue,low,open,0,5,Met,NULL
TKT03109,2024-03-12,2024-03-12,Database Support,Sandeep,User Management,Bug,high,closed,0,2,Met,5
TKT03110,2024-04-17,NULL,Infrastructure Support,Kiran,Login,Performance Issue,critical,in progress,NULL,1,NULL,NULL
TKT03111,2024-09-11,2024-09-16,Integration Support,Pooja,API Integration,Access Issue,low,resolved,5,5,Met,NULL
TKT03112,2024-09-01,NULL,Infrastructure Support,Kiran,API Integration,Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT03113,2024-08-07,2024-08-10,Integration Support,Tarun,Orders,Bug,low,in progress,3,5,Met,NULL
TKT03114,2024-11-10,NULL,Database Support,Neha,Login,Bug,low,in progress,NULL,5,NULL,NULL
TKT03115,2024-02-02,2024-02-02,Integration Support,Manish,Payments,Bug,critical,resolved,0,1,Met,NULL
TKT03116,2024-09-17,2024-09-18,Database Support,Anjali,Reporting,Data Issue,critical,open,1,1,Met,NULL
TKT03117,2024-04-15,2024-04-17,Application Support,Karthik,User Management,Data Issue,low,resolved,2,5,Met,NULL
TKT03118,2024-05-23,2024-05-29,Application Support,Rahul,Orders,Configuration Issue,low,in progress,6,5,Breached,NULL
TKT03119,2024-06-29,NULL,Integration Support,Tarun,Orders,Data Issue,critical,in progress,NULL,1,NULL,NULL
TKT03120,2024-08-21,2024-08-23,Integration Support,Manish,Reporting,Configuration Issue,low,resolved,2,5,Met,3
TKT03121,2024-08-16,2024-08-16,Database Support,Neha,User Management,Data Issue,medium,pending client,0,3,Met,NULL
TKT03122,2024-05-28,2024-05-29,Database Support,Neha,API Integration,Performance Issue,low,pending client,1,5,Met,NULL
TKT03123,2024-03-25,2024-03-31,Integration Support,Pooja,Orders,Performance Issue,low,resolved,6,5,Breached,2
TKT03124,2024-12-13,NULL,Infrastructure Support,Lakshmi,Orders,Access Issue,high,pending client,NULL,2,NULL,NULL
TKT03125,2024-10-22,2024-10-28,Database Support,Sandeep,Orders,Access Issue,low,resolved,6,5,Breached,1
TKT03126,2024-05-03,NULL,Database Support,Vikram,Login,Configuration Issue,high,in progress,NULL,2,NULL,NULL
TKT03127,2024-08-12,2024-08-12,Application Support,Karthik,Orders,Data Issue,high,closed,0,2,Met,3
TKT03128,2024-01-06,2024-01-08,Integration Support,Tarun,Orders,Access Issue,medium,closed,2,3,Met,NULL
TKT03129,2024-09-30,NULL,Application Support,Priya,Payments,Data Issue,low,pending client,NULL,5,NULL,NULL
TKT03130,2024-02-12,2024-02-16,Database Support,Anjali,User Management,Performance Issue,low,resolved,4,5,Met,3
TKT03131,2024-06-06,2024-06-06,Integration Support,Manish,API Integration,Access Issue,high,in progress,0,2,Met,NULL
TKT03132,2024-07-19,NULL,Application Support,Rahul,User Management,Access Issue,low,open,NULL,5,NULL,NULL
TKT03133,2024-07-05,NULL,Application Support,Rahul,Orders,Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT03134,2024-07-16,2024-07-18,Database Support,Neha,API Integration,Configuration Issue,high,closed,2,2,Met,3
TKT03135,2024-11-20,2024-11-20,Application Support,Priya,Payments,Access Issue,critical,pending client,0,1,Met,NULL
TKT03136,2024-03-21,2024-03-24,Infrastructure Support,Naveen,Payments,Configuration Issue,low,pending client,3,5,Met,NULL
TKT03137,2024-09-06,NULL,Application Support,Rahul,User Management,Configuration Issue,low,open,NULL,5,NULL,NULL
TKT03138,2024-10-10,2024-10-10,Database Support,Vikram,Orders,Configuration Issue,low,closed,0,5,Met,NULL
TKT03139,2024-09-27,NULL,Application Support,Amit,User Management,Access Issue,high,in progress,NULL,2,NULL,NULL
TKT03140,2024-02-19,2024-02-22,Infrastructure Support,Harish,Payments,Access Issue,critical,closed,3,1,Breached,NULL
TKT03141,2024-07-03,2024-07-04,Integration Support,Pooja,User Management,Bug,critical,closed,1,1,Met,5
TKT03142,2024-05-06,2024-05-09,Infrastructure Support,Kiran,API Integration,Bug,low,resolved,3,5,Met,4
TKT03143,2024-12-01,2024-12-01,Application Support,Karthik,"Payments ",Performance Issue,high,closed,0,2,Met,NULL
TKT03144,2024-01-29,NULL,Infrastructure Support,Naveen,Login,Access Issue,low,open,NULL,5,NULL,NULL
TKT03145,2024-10-22,NULL,Integration Support,Manish,API Integration,Data Issue,low,in progress,NULL,5,NULL,NULL
TKT03146,2024-01-13,2024-01-15,Database Support,Sandeep,Payments,Bug,medium,closed,2,3,Met,4
TKT03147,2024-12-13,2024-12-15,Integration Support,Tarun,User Management,Access Issue,high,closed,2,2,Met,NULL
TKT03148,2024-01-30,2024-02-02,Integration Support,Manish,Orders,Performance Issue,low,open,3,5,Met,NULL
TKT03149,2024-08-15,NULL,Database Support,Vikram,Reporting,Data Issue,low,open,NULL,5,NULL,NULL
TKT03150,2024-12-25,NULL,Infrastructure Support,Naveen,Login,Data Issue,high,pending client,NULL,2,NULL,NULL
TKT03151,2024-06-17,2024-06-17,Infrastructure Support,Lakshmi,Orders,Data Issue,critical,resolved,0,1,Met,3
TKT03152,2024-09-27,2024-10-01,Infrastructure Support,Meena,API Integration,Access Issue,critical,pending client,4,1,Breached,NULL
TKT03153,2024-04-21,2024-04-23,Integration Support,Divya,API Integration,Access Issue,high,resolved,2,2,Met,5
TKT03154,2024-04-28,2024-04-30,Application Support,Karthik,Reporting,Access Issue,high,open,2,2,Met,NULL
TKT03155,2024-01-07,NULL,Database Support,Vikram,Payments,Access Issue,low,pending client,NULL,5,NULL,NULL
TKT03156,2024-03-15,NULL,Database Support,Sandeep,Login,Configuration Issue,critical,open,NULL,1,NULL,NULL
TKT03157,2024-08-09,2024-08-11,Infrastructure Support,Lakshmi,Login,Bug,critical,in progress,2,1,Breached,NULL
TKT03158,2024-05-23,2024-05-25,Infrastructure Support,Harish,Reporting,Data Issue,high,resolved,2,2,Met,NULL
TKT03159,2024-04-26,NULL,Infrastructure Support,Harish,Reporting,Configuration Issue,low,pending client,NULL,5,NULL,NULL
TKT03160,2024-08-11,2024-08-15,Integration Support,Tarun,Reporting,Bug,high,pending client,4,2,Breached,NULL
TKT03161,2024-10-03,NULL,Integration Support,Pooja,Login,Performance Issue,low,pending client,NULL,5,NULL,NULL
TKT03162,2024-01-17,2024-01-17,Database Support,Neha,API Integration,Configuration Issue,high,closed,0,2,Met,4
TKT03163,2024-03-23,NULL,Integration Support,Arjun,Orders,Access Issue,low,pending client,NULL,5,NULL,NULL
TKT03164,2024-10-25,2024-10-31,Application Support,Karthik,User Management,Bug,low,open,6,5,Breached,NULL
TKT03165,2024-12-02,2024-12-02,Infrastructure Support,Naveen,Payments,Performance Issue,critical,closed,0,1,Met,3
TKT03166,2024-09-17,NULL,Integration Support,Divya,API Integration,Data Issue,high,in progress,NULL,2,NULL,NULL
TKT03167,2024-12-17,NULL,Application Support,Sneha,API Integration,Bug,critical,pending client,NULL,1,NULL,NULL
